year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin11_0,fin11_1,fin11_2,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin36a,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin41a,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32,fin46,fin47,fin48a,fin48b,fin48c,fin48d,fin48e,fin48f,fin49a,fin49b,fin49c,fin49d,fin49e,fin49f,fin50,fin51
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,114907695,0.940028077,1,20,2,1,2,2,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,2,2,,,,,,,,,2,2,2,,,,1,2,1,2,2,2,2,,2,2,2,,,2,2,1,4,1,2,2,2,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,115050068,1.338547498,2,38,2,3,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,1,2,1,1,2,2,,,,,,,,,1,1,1,2,1,1,,1,1,1,1,2,2,2,1,2,1,,,,1,1,2,1,1,1,2,1,1,1,,1,2,,1,1,2,,1,1,2,1,,,1,1,1,2,,,1,3,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,1,2,2,1,,1,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,115057001,1.267353954,1,23,1,1,1,1,0,0,0,0,1,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,,2,2,,2,2,1,2,2,2,2,,,,2,2,1,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,1,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,115352116,0.949788264,2,23,2,3,1,2,0,1,1,1,1,1,1,4,4,4,0,2,2,1,2,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,,,,,,,,2,1,2,2,2,2,,2,1,1,2,1,1,,2,2,2,,,,2,3,2,2,,,,2,2,,4,2,2,,2,,1,2,2,1,2,2,,1,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,2,,1,2,2,2,2,1,2,1,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,115647357,0.85798152,1,17,2,2,1,1,1,1,1,1,1,1,1,3,4,4,0,4,2,1,2,2,2,3,4,3,1,3,2,2,,,,,,,,,,,3,4,4,1,2,1,2,,,,,,,,1,1,2,3,3,2,,2,2,,2,2,1,,2,2,2,,,,2,1,5,2,,,,2,2,,4,2,2,,2,,1,2,2,2,,,,,1,2,2,1,,,1,1,,1,2,2,2,2,2,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,2,,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,2,,2,2,2,1,2,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,115744765,0.818766654,1,16,1,2,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,1,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,1,3,1,2,2,2,2,2,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,115839082,0.736397047,2,40,3,5,1,2,1,1,1,1,0,1,1,4,4,4,1,1,1,1,1,1,1,2,2,,1,2,2,2,,,,,,,,,,,2,3,2,1,1,1,2,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,2,,2,2,2,,,2,1,3,1,2,,,,1,1,2,,1,1,1,1,1,1,1,2,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,1,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116096602,0.411331319,2,26,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,2,1,2,1,2,,1,1,1,2,,,,,,,,,,,1,1,4,1,1,1,1,,,,,,,,1,1,2,1,1,2,,1,1,1,2,1,1,,2,2,1,,,,2,1,2,2,,,,1,1,3,,2,1,1,2,,1,1,1,1,1,1,,,1,2,1,1,,,2,2,,1,2,1,2,,,2,2,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,1,2,1,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116321250,0.313097685,1,22,2,5,1,2,1,1,1,1,0,1,4,4,4,4,1,4,1,1,1,1,2,1,1,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,3,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,2,2,,,,2,2,,2,2,1,3,1,1,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,1,2,7,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116325114,0.557946822,2,62,2,1,2,1,0,1,1,1,1,1,1,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,2,1,2,1,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,1,,2,2,1,,,,6,1,3,2,,,,1,1,1,,1,1,1,1,1,1,1,2,2,,,,,1,2,2,1,,,1,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116406095,0.476430446,2,27,2,3,1,1,0,1,1,1,1,1,4,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,,,,,,,,,2,1,2,1,1,2,,2,1,1,2,1,2,,2,1,1,,,,5,1,2,2,,,,2,2,,4,2,2,,1,2,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,1,2,1,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116511769,3.213152681,1,55,1,4,1,1,0,1,1,1,1,1,1,4,4,2,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,,,,,,,,2,1,1,2,1,1,,1,2,,2,2,1,1,1,1,2,,,,5,3,3,2,,,,2,2,,4,2,2,,1,1,1,1,1,1,2,1,,,1,2,2,1,,,1,2,,2,2,,,,,,,,1,2,2,1,,2,1,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,2,,2,1,,3,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116532294,0.51692683,1,25,2,4,1,1,0,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,,,,,,,,,2,1,2,3,3,2,,2,1,2,1,1,1,,1,2,1,,,,2,1,3,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,2,1,,1,1,3,,1,1,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116551182,1.637533308,1,18,2,3,2,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,2,,,,2,1,2,2,,,,2,2,,1,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,1,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116723243,0.292104789,2,30,3,5,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,2,2,1,1,2,1,1,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,1,,2,2,1,,,,1,3,1,2,,,,1,1,1,,1,1,1,1,1,1,1,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,1,1,,1,1,3,,1,1,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116727490,0.292104789,1,32,3,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,2,2,2,,1,1,1,1,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,2,1,1,,1,2,,1,2,2,,2,1,2,2,,,1,5,2,2,,,,1,1,2,,2,1,3,1,1,2,,1,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116833438,0.545822724,2,24,2,5,1,2,1,1,1,1,1,1,1,4,4,4,1,2,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,1,1,1,1,2,2,,,,,,,,,1,1,2,2,1,1,,1,2,,2,2,1,,1,2,2,,,,1,2,1,2,,,,2,1,2,,2,1,1,1,1,1,2,2,1,2,2,,1,1,2,1,2,,,1,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,1,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,116877181,0.739242462,1,51,1,1,2,1,0,1,1,1,1,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,1,2,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,1,,1,2,1,,,,2,2,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,117019739,0.85798152,1,21,2,2,1,1,0,1,1,1,1,1,4,4,4,4,1,4,2,1,2,,,,,,,,,,,,,,,,,,,1,3,2,4,1,1,1,2,,,,,,,,2,1,2,3,2,2,,2,1,1,2,2,1,,2,2,2,,,,2,2,5,2,,,,1,2,,4,2,1,3,2,,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,4,2,,1,1,1,2,2,2,,,,,,,,,,,,,1,2,2,2,1,2,2,1,5,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,117094638,0.510920052,2,24,3,5,2,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,2,3,,1,2,2,2,,,,,,,,,,,2,3,1,1,1,1,2,,,,,,,,1,1,2,2,2,2,,2,1,1,2,1,1,,2,2,2,,,,4,2,3,2,,,,1,1,1,,1,1,1,1,1,1,1,2,1,2,1,,,2,,,,,,,,,1,2,1,2,,,2,2,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,117416972,1.306369506,1,45,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,2,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,2,1,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,117580541,0.589257291,2,28,2,4,1,2,0,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,1,2,,,,,,,,2,1,2,2,1,2,,2,1,1,2,1,2,,1,2,1,,,,5,1,5,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,1,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,1,,1,1,1,2,1,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,117726872,0.776067855,1,42,2,3,1,2,1,1,1,1,1,1,1,4,4,4,1,2,1,1,1,1,2,2,2,,1,1,1,1,,,,,,,,,,,1,1,1,1,2,2,,,,,,,,,1,2,2,2,1,1,,1,2,,2,2,2,,2,2,2,1,1,,1,3,1,2,,,,2,1,1,,2,1,3,1,1,2,,2,1,2,2,,1,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,1,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,117809193,0.474541681,1,24,2,5,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,1,2,2,1,2,,1,2,2,2,2,2,2,1,2,2,1,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,117855143,0.723932267,1,24,2,4,2,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,3,1,2,2,2,,,,,,,,,2,2,1,,,,,2,1,2,2,2,1,2,1,2,2,,,,6,2,1,2,,,,2,2,,3,1,1,2,1,2,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,117904288,1.323640022,1,29,1,5,1,1,1,1,1,1,1,1,4,4,4,2,0,1,1,1,2,2,2,1,3,,1,1,1,2,,,,,,,,,,,1,1,1,2,1,2,,,,,,,,,1,2,2,1,2,2,,2,2,,2,2,1,,2,2,2,,,,1,3,4,2,,,,2,2,,4,1,2,,2,,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,1,1,,2,1,2,,1,1,1,2,2,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118074157,1.030170382,2,30,2,3,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,2,1,2,2,2,,2,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,2,1,2,2,1,2,,2,1,1,2,1,1,,2,2,2,,,,2,1,3,2,,,,1,1,2,,1,2,,1,1,1,1,2,1,2,1,,,1,2,1,1,,,1,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,1,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118208485,0.686780255,2,25,2,4,1,2,1,1,1,1,1,1,1,4,4,4,1,4,1,1,2,1,2,1,2,,1,1,2,2,,,,,,,,,,,2,1,1,1,1,2,,,,,,,,,1,1,2,3,2,2,,2,2,,2,2,1,,1,2,2,,,,3,2,2,2,,,,2,1,2,,1,1,1,1,1,1,1,2,2,,,,,1,2,1,1,,,2,3,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118278046,0.818766654,1,22,2,4,1,2,0,1,1,1,1,1,2,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,,,,,,,,2,1,2,1,2,2,,2,1,1,2,1,1,,2,2,1,,,,7,,5,2,,,,2,2,,1,2,2,,1,1,1,1,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,1,2,2,1,,2,1,2,,1,1,1,1,1,1,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118285596,2.081864546,1,53,1,4,1,1,0,1,1,1,1,1,4,3,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,2,4,2,2,1,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,1,2,2,,,,1,2,4,2,,,,2,2,,4,2,2,,2,,1,1,2,1,2,2,,1,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118489750,0.613484732,1,18,2,4,2,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,2,1,2,3,2,2,,2,2,,2,1,2,,2,2,2,,,,1,1,4,2,,,,2,2,,6,2,3,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,7,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,1,1,1,1,,1,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118508750,2.241297426,2,18,1,1,1,1,0,1,1,1,1,1,4,5,4,1,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,3,3,1,2,2,,,,,,,,,2,1,2,2,1,2,,2,2,,2,2,1,,1,2,1,,,,7,,4,1,1,1,2,1,1,3,,2,2,,1,1,1,1,1,2,,,,,2,,,,,,,,,3,2,,,,,,,,1,2,1,,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118604383,1.228149981,1,18,1,4,2,2,0,1,1,1,1,0,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,2,2,2,2,,,,,,,,,2,2,2,,,,2,2,1,2,2,2,2,,2,2,1,,,2,2,2,1,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1,2,,2,2,1,2,2,2,2,2,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118607113,1.529163562,2,37,2,1,1,1,1,1,1,1,0,1,4,4,4,2,0,2,1,1,2,1,2,3,3,1,1,1,1,2,,,,,,,,,,,1,1,1,1,1,1,2,,,,,,,,1,1,2,2,1,2,,2,2,,2,2,2,,2,2,2,,,2,1,3,2,1,1,2,2,2,2,,1,2,2,,1,1,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118818090,1.165369772,2,17,1,3,2,2,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,3,1,1,1,1,2,,,,,,,,2,1,2,2,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,1,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,2,,2,2,2,2,2,2,2,1,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118819966,1.227880757,2,23,2,3,1,1,1,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,,,,,,,,2,1,2,1,2,2,,2,1,1,2,1,1,,2,1,1,,,,1,1,6,2,,,,3,2,,6,2,2,,1,1,1,1,2,2,,,,,1,2,1,1,,,2,1,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,1,1,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118827924,1.583266944,1,35,1,1,1,1,0,0,0,0,1,1,2,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,2,2,2,,1,,,,,2,2,,2,,1,1,1,1,1,,,,8,,5,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,2,1,1,1,2,2,2,2,3,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118850478,0.682537848,1,34,2,2,2,2,0,0,0,0,1,0,4,4,4,2,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,3,1,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,2,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,118866079,0.411331319,2,28,3,5,1,1,1,1,1,1,1,1,1,4,4,4,0,2,2,1,1,2,1,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,1,2,,,,,,,,,1,1,2,2,1,2,,2,2,,2,2,1,,2,2,2,,,,2,3,2,2,,,,2,2,,4,2,2,,2,,1,2,2,1,2,2,,1,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
