economy,economycode,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Ghana,GHA,169897186,0.80745741,1,22,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,3,3,3,3,3,1,3,3,1,2,2,3,3,3,,,,,2,,,2,2,2,,,,2,3,,2,2,2,1,,7,,,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,0,1,4,4,4,2,4,4,1,2,0,0
Ghana,GHA,140786629,0.55485017,2,19,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
Ghana,GHA,129553969,0.699484677,2,25,2,4,1,1,1,1,1,2,2,2,,,2,2,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,1,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,1,2,2,2,3,,1,1,4,4,4,2,4,1,1,2,1,0
Ghana,GHA,174028035,0.707166741,1,36,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,160698973,0.807805679,2,38,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,1,2,1,,1,3,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,2,2,2,,1,1,4,4,4,2,2,1,1,2,1,0
Ghana,GHA,124670083,3.277723169,1,70,1,3,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,1,2,2,2,2,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,4,4,4,4,4,5,2,2,0,0
Ghana,GHA,114046610,0.306325514,2,30,3,5,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,1,1,1,2,2,2,1,,1,3,3,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,5,2,,1,1,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,182624609,0.499675945,2,37,1,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,1,2,2,2,1,,3,1,1,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,2,1,1,2,1,0
Ghana,GHA,186011440,0.308578801,2,38,3,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,1,1,1,2,2,2,1,1,3,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,1,1,2,2,,1,1,4,4,4,1,2,1,1,1,1,0
Ghana,GHA,112570416,1.988871797,1,77,1,3,2,2,1,0,1,,,2,,,,,,,,,,,,,,,1,2,1,2,2,1,2,2,,,,,,,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,1,,7,,,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,4,4,4,1,1,2,1,0
Ghana,GHA,111873411,0.483539216,1,36,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,,,1,1,1,2,2,,,2,2,2,,,,2,2,1,1,1,2,1,1,2,1,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,2,1,1,2,1,0
Ghana,GHA,150487756,0.306325514,2,30,3,4,1,2,1,1,1,1,1,1,2,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,1,1,1,,2,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,1,1,2,1,,,1,1,2,1,1,1,,1,1,1,4,4,1,2,1,1,1,1,1
Ghana,GHA,132749286,1.25152214,2,55,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,0,1,4,4,4,2,2,1,1,2,0,0
Ghana,GHA,126956092,0.872201561,1,45,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,3,3,3,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,2,2,1,4,2,,1,0,4,4,4,2,4,1,1,2,1,0
Ghana,GHA,124328566,0.403132033,2,27,2,5,1,1,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,6,2,1,1,1,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,3,3,1,1,,1,0,2,4,4,4,4,1,1,1,1,0
Ghana,GHA,190731315,0.415423469,2,28,3,4,1,2,1,1,1,2,2,1,2,,1,2,1,2,,1,1,2,1,2,2,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,2,1,2,2,2,2,,1,2,1,1,1,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,2,,1,0,1,4,4,4,2,1,1,1,1,0
Ghana,GHA,162626566,3.325103477,2,70,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,1,1,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,2,,1,0,4,4,4,2,2,1,1,2,0,0
Ghana,GHA,201271178,2.724773033,1,46,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,1,2,1,1,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,1,4,4,4,4,2,1,1,2,0,0
Ghana,GHA,137965839,0.499675945,2,41,2,3,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,2,1,2,1,1,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,0,2,4,4,4,2,2,1,1,0,0
Ghana,GHA,210918883,0.798514739,1,35,2,5,1,2,1,1,1,2,2,1,2,,1,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,1,2,2,1,2,1,,1,3,2,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,2,1,,1,1,4,4,4,4,1,1,1,1,1,0
Ghana,GHA,207414818,0.837150578,1,34,1,1,2,2,1,1,1,1,2,2,,,2,2,2,,,,1,1,2,,1,,,,,,,,,,1,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,1,1,1,1,1,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,1,,,1,1,1,1,4,1,,1,1,4,4,4,1,2,1,1,1,1,0
Ghana,GHA,188725101,1.732419713,1,50,1,3,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,1,1,2,2,2,,,2,1,2,,,,2,2,1,2,2,2,2,,2,3,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,1,2,,1,0,4,4,4,4,4,1,1,2,1,0
Ghana,GHA,153388585,0.625036842,1,30,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,3,2,2,1,2,2,2,2,3,1,3,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,3,4,2,1,,1,1,4,4,4,2,4,5,1,2,0,0
Ghana,GHA,172625901,1.140150468,2,19,1,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,,,,,,,1,1,1,1,2,,,2,2,2,,,,2,2,1,2,2,2,1,,2,2,1,1,2,1,1,1,2,1,1,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,2,2,1,2,1,0
Ghana,GHA,201534505,2.55880331,2,56,1,2,1,1,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,1,0,4,4,4,2,2,1,1,2,1,0
Ghana,GHA,157987525,1.084949094,1,38,3,5,1,2,1,1,1,1,1,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,2,2,1,2,,,2,1,2,,,,1,1,2,2,2,2,2,,3,3,2,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,1,4,4,4,2,1,1,1,1,0
Ghana,GHA,198947854,0.306325514,2,27,3,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,2,,1,1,1,2,2,2,1,,3,3,3,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,1,2,1,2,,,2,,,,,,1,1,1,1,3,1,,1,1,1,1,4,4,2,1,1,1,1,1
Ghana,GHA,128218056,0.403132033,2,32,2,5,1,2,1,1,1,2,2,1,1,2,1,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,1,1,1,2,2,2,2,1,3,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,0,4,4,4,4,2,1,1,1,1,0
Ghana,GHA,117446130,0.798514739,1,43,1,4,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,1,1,2,2,2,1,,3,2,2,1,1,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,1,2,1,,1,1,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,148334943,0.332941299,2,27,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,1,1,2,,,,,,,1,2,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,7,,,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,1,0,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,136566928,3.768735686,2,67,1,1,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,2,2,2,,,2,2,2,,,,2,2,2,2,1,2,2,,3,1,1,1,2,1,1,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,1,,,2,1,1,1,2,1,,0,1,4,4,4,1,2,1,1,2,1,0
Ghana,GHA,114279011,0.959757073,2,20,2,5,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,2,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,1,1,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,151204525,0.518757223,2,50,2,3,1,2,1,1,1,1,1,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,1,1,,1,1,1,2,1,,1,1,,1,2,2,2,2,3,2,2,2,,,,1,2,1,1,1,1,1,1,,,1,2,2,1,,,1,2,2,,,,,2,,,,,,2,1,1,2,1,2,,1,0,1,4,4,4,1,2,1,1,1,1
Ghana,GHA,111899146,0.307415978,2,30,2,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,2,1,2,2,2,2,,1,3,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,1,1,1,1,0
Ghana,GHA,156105467,2.055244668,2,61,1,1,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,1,2,2,,,,,,,1,2,2,2,2,,,2,1,2,,,,2,2,2,2,2,2,2,,3,2,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,4,1,,0,0,4,4,4,2,2,1,1,2,1,0
Ghana,GHA,134521239,0.834403977,2,20,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,1,4,2,,0,1,4,4,4,2,4,5,2,2,0,0
Ghana,GHA,186958749,2.36135677,2,72,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,5,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,3,1,2,,0,0,4,4,4,2,4,1,1,1,0,0
Ghana,GHA,194277717,0.560088747,1,34,1,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,2,1,2,2,2,,,2,1,2,,,,1,2,1,2,2,2,1,,4,1,1,1,2,2,1,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,1,1,2,4,4,2,4,1,1,2,1,0
Ghana,GHA,178599752,0.96634691,1,30,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,,,,,2,,,2,1,2,,,,2,2,,1,1,2,1,1,6,1,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,1,1,2,0,0
Ghana,GHA,190238128,0.306325514,2,31,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,1,,2,3,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,4,2,1,,1,1,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,132156010,0.332941299,2,25,2,3,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,2,2,1,1,1,,,1,1,,,1,2,1,1,,,1,2,2,2,1,,,2,2,,,,,1,1,2,1,,,3,1,3,4,,2,,1,0,2,4,4,1,1,1,1,1,1,0
Ghana,GHA,166137949,1.393143457,1,20,2,4,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,2,1,1,2,1,,2,1,1,2,1,1,1,,1,2,2,1,1,,,1,1,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,1,1,1,,1,1,1,4,4,4,2,1,1,1,1,1
Ghana,GHA,149831124,0.603022768,2,31,3,5,1,2,1,1,1,1,1,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,1,4,4,4,2,1,1,1,1,1
Ghana,GHA,134434691,1.121426024,2,15,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,3,3,2,2,2,1,2,2,2,2,2,2,1,2,,,,,2,,,2,1,2,,,,1,2,,1,2,2,2,1,7,,,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,4,1,,1,1,4,4,4,4,4,1,1,2,0,0
Ghana,GHA,151481379,1.188980117,2,48,3,5,1,2,1,1,0,2,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,1,1,1,2,2,1,2,,1,3,3,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,1,2,1,2,,,2,,,,,,1,1,2,3,2,2,,1,1,1,1,4,4,2,1,1,1,1,0
Ghana,GHA,144535893,0.306325514,2,33,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,,,,,,1,1,1,1,1,2,,1,1,2,,,,1,1,1,1,2,2,2,1,1,1,2,1,1,,,1,1,,,1,2,1,2,,,1,2,2,1,,,2,1,2,2,1,,,1,1,2,1,,,1,1,2,1,1,1,,1,1,1,1,4,1,1,1,1,1,1,1
Ghana,GHA,188069323,0.536931623,1,21,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,4,1,1,1,1,0
Ghana,GHA,195348238,0.474300726,1,44,1,3,1,1,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,2,,,,2,2,1,2,1,2,1,,7,,,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,1,2,4,4,2,2,1,1,2,1,0
Ghana,GHA,148553193,0.843238079,1,30,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
Ghana,GHA,164880961,0.752278717,2,45,3,5,1,1,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,3,1,,1,0,4,4,4,4,2,5,1,1,0,0
Ghana,GHA,158683695,0.487926321,1,20,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,1,1,2,2,1,2,2,1,1,2,,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,1,2,4,4,4,4,1,1,1,0,0
Ghana,GHA,161105814,1.206886303,1,23,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,,,,,,,,,,1,2,,,1,1,2,,,,2,2,1,1,2,2,1,2,2,1,1,1,1,,,1,1,,,1,2,2,,,1,1,2,2,1,,,1,2,2,,,,,1,1,2,2,1,,1,1,1,1,1,1,,1,1,1,4,4,2,2,1,1,2,1,0
Ghana,GHA,116199736,0.337658692,2,17,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,3,4,2,1,,0,0,4,4,4,2,4,5,1,1,0,0
Ghana,GHA,190620864,0.890789978,2,31,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,1,1,2,4,1,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,2,1,1,2,0,0
Ghana,GHA,159539730,1.777681951,2,24,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,2,1,,1,1,4,4,4,2,4,3,1,2,0,0
Ghana,GHA,151302955,0.504506027,2,22,2,1,1,2,1,1,1,2,2,1,2,,1,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,2,,,,1,2,1,1,1,2,1,2,2,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,1,,,1,1,2,2,1,,3,1,1,1,2,1,,1,1,4,1,4,2,4,1,1,2,1,0
Ghana,GHA,210727110,0.403132033,2,31,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,1,1,2,,,,1,2,1,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,2,3,1,2,0,0
Ghana,GHA,151283180,0.871378722,2,33,2,4,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,,,,,,2,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,2,,5,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,3,2,1,,,2,2,3,1,4,1,,0,0,4,4,4,1,4,1,2,1,1,0
Ghana,GHA,132964251,0.843238079,1,32,2,4,1,1,1,1,1,2,2,2,,,2,2,1,1,2,2,1,1,2,,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,2,1,2,1,2,1,6,2,2,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,1,4,4,4,4,4,1,1,2,1,0
Ghana,GHA,115374258,0.747423382,1,40,3,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,1,1,,0,0,4,4,4,4,2,1,1,2,0,0
Ghana,GHA,118282990,0.654332384,2,47,1,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,,,,,,1,1,2,2,2,,,2,1,2,,,,2,2,1,2,2,2,2,,1,2,1,1,1,,,1,2,1,1,2,,,,,,2,,,,,,,1,2,2,2,2,2,1,1,2,1,,,1,1,1,1,4,1,,1,0,4,3,4,1,4,1,2,2,1,0
Ghana,GHA,199937324,1.393461457,1,22,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,2,,7,,,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,3,2,2,2,,1,0,4,4,4,4,4,1,1,1,0,0
Ghana,GHA,175883872,0.959757073,2,15,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,1,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
Ghana,GHA,142860490,0.477039213,2,40,2,5,1,2,1,1,0,1,2,2,,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,2,2,1,2,1,,2,2,1,2,,,,1,1,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,1,1,2,2,1,,3,1,2,2,2,2,,1,1,1,4,4,2,1,1,2,2,1,0
Ghana,GHA,157009929,0.825162869,2,40,2,1,1,2,1,1,1,2,1,2,,,1,1,2,,,,2,,1,2,1,,,,,,,,,,,,,,,,1,1,2,2,2,,,2,1,2,,,,2,1,2,2,1,2,1,,2,1,1,1,1,,,1,1,,,1,2,2,,,1,1,2,1,1,,,2,1,2,1,1,,,2,,,,,,1,1,1,1,2,1,,1,1,1,1,4,4,2,1,1,2,1,0
