resp_id,wave,adopts_mm,has_account,made_digital_payment,income_quintile,education,age,female,urban,owns_mobile,has_internet,employed,borrowed_formal,saved_formal
198859550,2025,1,1,1,1,1.0,31.0,1,1,1,0,0,0,0
198957222,2025,0,0,0,2,1.0,72.0,0,1,0,0,0,0,0
199018263,2025,1,1,1,2,2.0,20.0,0,0,1,0,1,0,0
199027174,2025,1,1,1,4,3.0,40.0,1,1,1,1,1,0,1
199100793,2025,1,1,1,5,2.0,45.0,1,0,1,1,1,0,0
199304557,2025,1,1,1,2,2.0,17.0,1,1,1,0,1,0,0
199348081,2025,1,1,1,5,2.0,35.0,0,1,1,1,1,0,1
199355573,2025,1,1,1,5,3.0,48.0,0,0,1,1,1,0,1
199380234,2025,0,0,0,3,2.0,16.0,1,1,0,0,0,0,0
199388423,2025,1,1,1,1,1.0,32.0,1,1,0,0,1,0,1
199464408,2025,1,1,1,3,2.0,19.0,1,0,1,1,0,0,0
199503774,2025,1,1,1,5,3.0,38.0,0,1,1,1,1,0,1
199601104,2025,1,1,1,3,1.0,40.0,1,1,1,1,1,0,0
199867056,2025,1,1,1,3,1.0,24.0,1,1,0,1,1,0,0
199879344,2025,1,1,1,3,2.0,20.0,1,1,1,1,0,0,0
200043119,2025,1,1,1,5,2.0,34.0,1,0,1,1,1,0,1
200078779,2025,1,1,1,3,1.0,40.0,0,1,1,0,1,0,1
200126278,2025,1,1,1,1,2.0,25.0,1,0,1,0,1,0,0
200187338,2025,1,1,1,3,2.0,43.0,0,0,1,1,1,0,1
200262585,2025,1,1,1,2,2.0,18.0,1,0,1,0,1,0,0
200367269,2025,1,1,1,2,2.0,27.0,1,1,1,1,0,0,0
200482117,2025,0,0,0,1,1.0,29.0,1,0,1,1,0,0,0
200488455,2025,0,0,0,4,1.0,32.0,0,0,1,0,1,0,0
200570854,2025,1,1,1,2,2.0,41.0,1,0,1,0,1,0,0
200668340,2025,0,0,0,2,2.0,22.0,0,1,1,0,1,0,0
200700926,2025,1,1,1,5,3.0,32.0,0,1,1,1,1,0,1
200866354,2025,1,1,1,3,2.0,23.0,0,0,1,1,0,0,0
201079018,2025,1,1,1,1,2.0,20.0,1,1,1,1,1,0,0
201131971,2025,0,0,0,2,1.0,36.0,1,1,1,0,1,0,0
201147348,2025,1,1,1,5,2.0,25.0,0,1,1,0,1,0,0
201428470,2025,0,0,0,4,2.0,20.0,1,0,1,1,1,0,0
201531792,2025,1,1,1,1,2.0,21.0,1,1,1,1,1,0,0
201693852,2025,1,1,1,1,1.0,25.0,1,1,1,1,1,0,0
201918206,2025,1,1,1,4,3.0,100.0,0,1,1,1,1,1,1
201936516,2025,1,1,1,5,2.0,58.0,1,0,1,0,1,1,1
202080161,2025,1,1,1,5,2.0,24.0,0,0,1,1,1,0,0
202207662,2025,1,1,1,5,2.0,25.0,0,1,1,1,1,0,1
202212263,2025,1,1,1,5,2.0,37.0,1,1,1,1,1,0,1
202263737,2025,0,0,0,2,2.0,19.0,0,0,1,1,1,0,1
202293354,2025,1,1,1,5,3.0,45.0,1,0,1,1,1,1,1
202300169,2025,1,1,1,4,2.0,31.0,0,0,1,1,1,1,1
202332168,2025,1,1,1,1,2.0,67.0,1,0,1,0,0,0,0
202372112,2025,1,1,1,4,2.0,30.0,0,1,1,1,1,0,1
202378614,2025,1,1,1,5,2.0,30.0,1,0,1,1,1,0,1
202477984,2025,1,1,1,2,1.0,40.0,1,1,1,0,1,0,0
202571934,2025,1,1,1,3,2.0,29.0,1,1,1,0,1,0,0
202632652,2025,1,1,1,4,1.0,19.0,0,0,1,0,0,0,0
202636586,2025,1,1,1,1,2.0,20.0,1,1,1,0,1,0,0
203103532,2025,0,0,0,3,1.0,69.0,0,0,1,0,1,0,0
203192419,2025,1,1,1,5,2.0,42.0,1,1,1,1,1,0,1
203275648,2025,1,1,1,3,1.0,58.0,1,0,1,0,1,0,1
203367431,2025,1,1,1,3,2.0,40.0,0,1,1,1,1,0,0
203376019,2025,1,1,1,4,2.0,26.0,1,0,1,1,0,0,0
203426444,2025,1,1,1,3,2.0,34.0,1,1,1,1,1,1,1
203477769,2025,1,1,1,5,3.0,30.0,0,1,1,1,1,0,1
203979784,2025,1,1,1,3,2.0,24.0,1,0,1,1,0,0,0
204001302,2025,1,1,1,5,3.0,52.0,1,0,1,1,1,0,1
204138619,2025,0,0,0,2,1.0,28.0,0,0,0,0,0,0,0
204214426,2025,1,1,1,5,2.0,31.0,0,0,1,1,1,0,0
204347322,2025,1,1,1,4,2.0,26.0,0,1,1,1,1,0,0
204422794,2025,1,1,1,4,2.0,23.0,0,1,1,1,1,0,0
204583168,2025,0,1,1,5,2.0,60.0,0,0,1,0,0,0,1
204615193,2025,1,1,1,5,1.0,27.0,1,0,1,1,1,0,0
204619180,2025,0,1,1,4,2.0,42.0,1,0,1,1,1,1,0
204960897,2025,1,1,1,1,2.0,24.0,1,1,1,1,0,0,0
205071253,2025,0,0,0,1,2.0,46.0,1,1,1,0,1,0,0
205419711,2025,1,1,1,1,2.0,39.0,0,0,1,0,1,0,0
205502502,2025,1,1,1,1,2.0,27.0,0,0,1,1,1,0,1
205512418,2025,1,1,1,5,2.0,30.0,0,1,1,1,1,1,0
205525762,2025,1,1,1,4,2.0,27.0,1,0,1,0,0,0,0
205583586,2025,0,1,0,1,2.0,40.0,0,0,1,0,0,0,1
205663074,2025,1,1,1,1,2.0,55.0,0,1,1,0,1,0,0
205676774,2025,1,1,1,5,3.0,31.0,0,0,1,1,1,0,1
205706928,2025,0,0,0,1,2.0,28.0,1,1,0,0,1,0,0
205952371,2025,1,1,1,3,1.0,50.0,1,1,1,0,1,0,1
206182002,2025,1,1,1,1,1.0,68.0,1,1,0,0,1,0,0
206458150,2025,1,1,1,5,2.0,28.0,1,0,1,1,1,0,0
206685006,2025,1,1,1,5,2.0,33.0,0,0,1,1,1,0,1
206878664,2025,0,0,0,1,1.0,55.0,1,1,1,0,0,0,0
206927870,2025,1,1,1,5,1.0,45.0,0,0,1,1,1,0,0
207174353,2025,1,1,1,2,2.0,32.0,1,1,1,0,1,0,0
207339688,2025,1,1,1,4,2.0,32.0,1,1,1,1,1,1,0
207522430,2025,1,1,1,2,1.0,50.0,0,1,1,0,0,0,0
207558857,2025,1,1,1,3,2.0,21.0,0,1,1,1,1,0,0
207731917,2025,1,1,1,5,2.0,26.0,0,1,1,1,1,0,1
207734703,2025,1,1,1,2,1.0,72.0,1,1,1,0,1,0,0
207827029,2025,0,0,0,4,1.0,15.0,0,0,1,0,0,0,0
207882084,2025,0,0,0,1,2.0,17.0,1,0,0,0,1,0,0
207895912,2025,1,1,1,4,2.0,22.0,1,0,1,1,0,0,0
208142557,2025,1,1,1,5,2.0,100.0,0,1,1,1,1,0,1
208309821,2025,1,1,1,5,3.0,29.0,0,0,1,1,1,1,1
208334844,2025,1,1,1,4,2.0,28.0,1,1,1,1,1,0,1
208486138,2025,1,1,1,5,3.0,40.0,0,1,1,1,1,0,1
208503765,2025,1,1,1,5,2.0,18.0,0,1,1,1,0,0,0
208579912,2025,1,1,1,2,2.0,38.0,1,1,1,1,1,0,1
208636550,2025,1,1,1,2,2.0,30.0,1,1,1,0,1,0,0
208789025,2025,1,1,1,5,3.0,35.0,0,1,1,1,1,0,1
208860403,2025,1,1,1,3,3.0,26.0,0,0,1,1,1,1,1
208872874,2025,1,1,1,4,1.0,24.0,0,0,1,1,1,0,0
208986421,2025,0,0,0,4,1.0,27.0,0,1,1,0,0,0,0
208992835,2025,1,1,1,5,2.0,34.0,0,1,1,1,1,0,1
208997447,2025,1,1,1,4,2.0,25.0,0,1,1,1,0,0,0
209077935,2025,1,1,1,4,2.0,20.0,1,0,1,1,0,0,0
209253027,2025,1,1,1,5,2.0,18.0,1,1,1,0,0,0,0
209308462,2025,1,1,1,4,2.0,29.0,0,0,1,1,1,0,1
209370210,2025,1,1,1,5,2.0,28.0,0,1,1,1,1,0,1
209417877,2025,1,1,1,4,1.0,50.0,1,0,1,1,1,0,0
209627340,2025,1,1,1,2,2.0,24.0,0,1,1,1,1,0,1
209629737,2025,1,1,1,1,2.0,20.0,1,1,1,1,1,0,0
209690606,2025,1,1,1,3,2.0,30.0,0,1,1,1,1,0,0
209759387,2025,1,1,1,2,2.0,25.0,1,1,1,1,1,0,1
209832474,2025,1,1,1,5,2.0,25.0,1,0,1,1,1,0,0
209839945,2025,0,0,0,1,1.0,62.0,0,1,0,0,1,0,0
210140074,2025,1,1,1,5,2.0,27.0,0,0,1,1,1,0,1
210156487,2025,1,1,1,4,1.0,60.0,1,0,1,0,1,0,0
210181642,2025,1,1,1,5,2.0,23.0,0,1,1,1,1,0,0
210187198,2025,1,1,1,4,2.0,18.0,1,0,1,1,1,0,0
210271582,2025,1,1,1,1,2.0,39.0,0,0,1,0,1,0,0
210307049,2025,1,1,1,4,2.0,39.0,1,0,1,1,1,0,0
210676044,2025,1,1,1,2,1.0,29.0,1,1,1,1,1,0,1
210746036,2025,1,1,1,2,2.0,19.0,1,1,1,1,1,0,1
210842448,2025,1,1,1,1,1.0,50.0,0,1,0,0,1,0,0
210973749,2025,1,1,1,2,2.0,30.0,0,1,1,1,0,0,0
211052510,2025,1,1,1,3,1.0,26.0,1,1,1,0,1,0,0
